days_passed,new_cases,total_cases,new_cases_smoothed,total_cases_smoothed,new_deaths,total_deaths,new_deaths_smoothed,total_deaths_smoothed,new_vaccinations_smoothed,total_vaccinations,total_vaccinations_smooth,new_people_vaccinated_smoothed,total_people_vaccinated,total_people_vaccinated_smooth,people_fully_vaccinated,people_fully_vaccinated_smooth,total_boosters,total_boosters_smooth,reproduction_rate,stringency_index,excess_mortality,icu_patients,hosp_patients,weekly_icu_admissions,weekly_hosp_admissions
808,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
809,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
810,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
811,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
812,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
813,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
814,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
815,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
816,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
817,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
818,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
819,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
820,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
821,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
822,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
823,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
824,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
825,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
826,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
827,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
828,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
829,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
830,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
831,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
832,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
833,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
834,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
835,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
836,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
837,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
838,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
839,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
840,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
841,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
842,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
843,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
844,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
845,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
846,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
847,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
848,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
849,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
850,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
851,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
852,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
853,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
854,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
855,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
856,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
857,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
858,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
859,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
860,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
861,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
862,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
863,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
864,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
865,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
866,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
867,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
868,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
869,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
870,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
871,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
872,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
873,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
874,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
875,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
876,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
877,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
878,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
879,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
880,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
881,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
882,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
883,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
884,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
885,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
886,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
887,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
888,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
889,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
890,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
891,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
892,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
893,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
894,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
895,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
896,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
897,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
898,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
899,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
900,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
901,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
902,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
903,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
904,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
905,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
906,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
907,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
908,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
909,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
910,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
911,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
912,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
913,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
914,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
915,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
916,0.0,34658.0,0.0,34658.022000000004,0.0,28.0,0.0,28.01400000000006,0.0,103894.0,100064.0,0.0,41715.0,100064.0,40895.0,40895.0,21284.0,21284.0,-1.0,11.11,-1000.0,-1.0,-1.0,-1.0,-1.0
